GEO,WEEK_START,YT_PAID_IMP,YT_ORG_IMP,GOOGLE_IMP,EMAIL_IMP,FB_IMP,AFF_IMP,GOOGLE_SPEND,FB_SPEND,AFF_SPEND,REVENUE
C,12/21/19,572,1512,376,83034,41289,912,5.75,538.82,10.26,90280
C,12/28/19,435,1633,87,56693,16388,2872,0.85,409.29,70.44,40790
C,1/4/20,2464,1969,531,65780,13480,1401,10.13,194.11,17.97,59974
C,1/11/20,374,2064,313,87232,20494,1918,7.38,419.61,41,42637
C,1/18/20,519,2628,376,82298,23327,2292,5.14,419.89,57.76,45616
C,1/25/20,2220,1917,282,67921,19011,1753,6.5,316.53,37.86,58523
C,2/1/20,1608,3193,541,212289,6987,3566,6.04,185.5,95.48,53427
C,2/8/20,2441,2846,317,78123,26527,1139,7.36,405.86,30.5,53023
C,2/15/20,1500,2552,185,61335,48935,2359,3.9,913.86,53.08,105304
C,2/22/20,1033,3048,507,88874,46320,2416,6.48,1083.89,71.76,80255
C,2/29/20,1190,2685,517,63599,21514,1529,6.7,658.33,30.96,40508
D,1/6/18,802,565,204,858342,200836,54641,2.97,3750.61,922.07,125776
D,1/13/18,709,164,814,1241945,33928,47509,8.35,435.13,1004.82,111722
D,1/20/18,408,849,683,1052980,113165,65788,12.54,2444.36,1835.49,111894
D,1/27/18,832,407,815,1024824,179016,44347,8.95,2054.21,957.9,125557
D,2/3/18,331,119,937,1001985,103723,34536,10.46,2823.86,606.11,114274
D,2/10/18,936,1000,104,1065942,100467,42332,2.53,2893.45,761.98,118294
D,2/17/18,138,157,887,1555413,251488,42720,20.76,4866.29,663.23,156648
D,2/24/18,708,768,875,1361596,453,34346,19.53,7.64,540.95,158017
D,3/3/18,836,476,28,1037976,37343,38703,0.58,1033.47,487.66,127988
D,3/10/18,998,266,334,1157820,163395,37326,4.57,4154.32,537.49,143806
D,3/17/18,68,725,968,1141789,18411,42546,19.51,207.12,1254.04,160994
D,3/24/18,960,506,872,1040274,137196,51119,19.46,2191.71,1334.21,144183
D,3/31/18,304,410,753,1048491,77802,40574,9.89,980.31,849.01,117004
D,4/7/18,387,543,255053,1027643,192143,35135,3443.22,5966.04,545.47,109379
D,4/14/18,990,203,407894,1244509,134657,32690,4845.78,2878.29,934.12,117220
D,4/21/18,303,822,418282,1010777,93386,43480,9712.51,2143.21,909.82,135470
D,4/28/18,262,393,435186,1161424,54943,33272,6110.01,667.56,636.33,130197
D,5/5/18,638,50,474947,980267,115062,31450,11883.17,2330.01,714.7,141607
D,5/12/18,331,515,643659,851711,116313,40769,12396.87,3506.84,1164.97,123108
D,5/19/18,945,683,661836,928631,12042,33652,8934.79,279.07,976.75,110697
D,5/26/18,733,937,660996,1121307,38306,38603,12016.91,879.12,894.62,114185
D,6/2/18,723,859,502641,820118,122908,40488,6423.75,2350.62,774.33,139987
D,6/9/18,105,18,487378,921520,196622,38217,9474.63,5574.23,1195.24,130213
D,6/16/18,534,521,460266,829766,103295,39109,5882.2,1185.31,527.97,122936
D,6/23/18,759,491,503138,968494,67708,43960,6973.49,1538.66,1068.23,97780
D,6/30/18,877,398,604168,911767,88225,47018,13811.28,1687.3,761.69,110897
D,7/7/18,390,289,856134,794706,73490,41311,19263.02,1256.68,650.65,97035
D,7/14/18,345,308,973269,1136153,272035,43675,19270.73,7528.57,1208.71,145176
D,7/21/18,82,684,747404,863718,243397,38449,12646.08,6516.95,761.29,166868
D,7/28/18,150,765,744080,901986,151282,36772,16206.06,3505.96,786,134732
D,8/4/18,298,627,682007,702280,167236,39189,13258.22,2633.97,643.68,111139
D,8/11/18,15,997,737496,876082,202409,33537,12611.18,2869.15,475.39,104257
D,8/18/18,266,247,1103614,1013954,355190,35835,10925.78,6153.67,1064.3,157241
D,8/25/18,857,499,1130147,1027553,650852,42240,22173.48,17426.56,817.34,175646
D,9/1/18,847,652,1197354,813180,501241,35994,24354.18,12969.61,1125.71,152926
D,9/8/18,248,978,1076214,853304,623998,33790,12204.27,15724.75,859.11,164669
D,9/15/18,931,376,1197662,828984,471547,27537,23498.13,10397.61,842.63,181469
D,9/22/18,172,828,1154985,803494,527626,18640,12889.63,7241.67,532.64,177577
D,9/29/18,683,54,1341003,709186,489243,22844,14000.07,9136.61,272.41,177897
D,10/6/18,148,2232,1261496,650616,196398,18910,28610.73,5037.61,510.57,205461
D,10/13/18,541,3351,1140593,644750,266161,18873,12113.1,4132.15,297.25,213474
D,10/20/18,471,3980,1522548,634636,230851,17635,36175.74,3583.96,452.34,259573
D,10/27/18,705,4123,1353272,671269,234290,15845,26064.02,6536.69,256.69,213627
D,11/3/18,730,4597,1323949,658202,354215,17393,23116.15,6933.76,242.63,244378
D,11/10/18,649,10884,2395590,1366953,447808,16230,46139.06,12292.33,237.36,409673
D,11/17/18,406,6657,3836090,1342356,721009,12355,44191.76,9733.62,269.65,462177
D,11/24/18,1810,4521,4122952,1365285,1542205,15950,81634.45,35046.61,398.35,736445
D,12/1/18,2987,4191,2683625,1688470,271990,17572,57000.2,4957.02,454.68,538954
D,12/8/18,46810,4308,1304658,1044268,126127,17324,19491.59,3973,495.03,402144
D,12/15/18,39878,7570,969258,867169,234793,11688,21459.37,3381.02,173.57,415554
D,12/22/18,18097,9901,835053,845630,121114,14901,18037.14,1498.79,398.97,220138
D,12/29/18,18011,7532,866488,1192397,69653,21039,9981.94,893.3,444.97,126661
D,1/5/19,11383,7931,777858,1190160,27909,23558,14981.55,389.33,567.16,148226
D,1/12/19,18921,6617,745705,892376,78787,35668,15436.09,1435.89,433.37,117706
D,1/19/19,20651,4903,780876,1120340,171685,37945,12931.31,4480.98,614.71,146320
D,1/26/19,21856,7050,756032,912092,634739,45187,18371.58,8426.16,1108.21,124347
D,2/2/19,13486,4719,847581,877216,427700,39295,15866.72,6640.04,795.72,128054
D,2/9/19,18003,5955,694754,880640,198647,38000,17132.63,5944.51,855,127327
D,2/16/19,26539,10227,560664,1124980,252450,38486,9587.35,6986.55,1177.67,186962
D,2/23/19,9991,7021,586831,739203,93629,32565,5704,2169.85,981.83,147821
D,3/2/19,447,6488,843632,1014866,44890,40935,17007.62,515.11,967.09,152847
D,3/9/19,672,5478,812535,946963,67419,34398,13016.81,819.14,998.4,137527
D,3/16/19,107,8163,791125,869774,133073,41917,18939.53,2964.2,1131.76,160490
D,3/23/19,337,14251,992626,869421,210567,35267,11613.72,2984.79,777.64,138767
D,3/30/19,30,15920,653764,1066941,258969,37057,11297.04,3554.35,908.82,132014
D,4/6/19,4763,16556,748956,893861,114230,27342,16312.26,1490.7,418.33,130627
D,4/13/19,5846,15535,1002988,867179,202647,26918,20942.39,6109.81,666.22,125950
D,4/20/19,10708,18238,941051,942920,330490,23946,18463.42,9295.03,312.5,170286
D,4/27/19,13546,13953,771658,1094730,328108,27322,10556.28,4355.63,848.35,145936
D,5/4/19,22707,15960,1002100,779627,188110,21329,15692.89,3766.9,542.29,161541
D,5/11/19,25209,19605,850561,641094,247255,19747,16994.21,7065.31,497.62,157701
D,5/18/19,29898,23443,704654,755959,343210,17515,17503.61,5096.67,299.51,125866
D,5/25/19,31386,21802,1014486,734801,415470,16982,13878.17,5234.92,252.18,138898
D,6/1/19,39013,25973,1012346,642670,131632,18254,22413.34,3198.66,509.29,136182
D,6/8/19,148950,38292,919319,597720,336878,21830,22670.41,6139.6,648.35,123532
D,6/15/19,95979,40344,654139,642200,415099,24502,14247.15,11861.45,435.52,171528
D,6/22/19,50453,38688,430963,773295,346972,20439,8145.2,9212.11,317.32,147496
D,6/29/19,55529,37671,782176,795410,208146,16820,7180.38,2997.3,234.64,130401
D,7/6/19,48733,36002,1041348,741400,187689,25105,15557.74,5785.51,327.62,127654
D,7/13/19,45077,62815,1263379,467705,456048,27125,30245.29,5130.54,427.22,174906
D,7/20/19,42687,84596,1023680,986374,280605,26228,17136.4,3472.49,312.77,165212
D,7/27/19,60179,70535,1051855,625181,365489,21495,13632.04,7565.62,261.16,116591
D,8/3/19,114532,86139,487767,491074,127630,17706,10799.16,3848.04,215.13,138994
D,8/10/19,56153,94999,571070,601796,160547,20391,9765.3,1806.15,431.27,104555
D,8/17/19,51953,85286,695025,656041,241244,19778,6630.54,3311.07,547.36,157946
D,8/24/19,50750,61418,923230,651681,174991,21257,13460.69,2952.97,382.63,204523
D,8/31/19,48107,36389,642061,707634,197429,19726,13521.8,5996.91,239.67,159509
D,9/7/19,53955,31985,944860,881758,511385,17120,9354.11,10240.48,458.39,194503
D,9/14/19,52841,23489,586857,1122092,464052,21744,8028.2,8666.17,626.23,205857
D,9/21/19,54301,22807,581520,1138066,704139,19229,12351.48,13308.23,514.86,154773
D,9/28/19,66793,28561,1006132,672584,2220573,20187,18472.58,64951.76,517.8,172893
D,10/5/19,16263,33250,1135276,972345,527046,16953,10626.18,16246.19,194.54,282285
D,10/12/19,18343,18109,1005219,1036508,605594,29896,11580.12,13353.35,746.65,253091
D,10/19/19,29661,20869,943858,922916,510130,19329,11213.03,14806.52,347.92,326334
D,10/26/19,23991,20743,1900298,906276,489070,17696,45493.13,9463.5,521.59,234386
D,11/2/19,24110,24978,2044805,830158,504902,17028,45271.98,13291.55,214.55,221103
D,11/9/19,23158,31642,4678265,1335530,829756,16614,80840.42,15309,418.67,404702
D,11/16/19,25734,46196,4920161,1724658,1680821,17042,111589.25,36305.73,218.56,441024
D,11/23/19,16394,39251,3781053,934850,3327142,17483,38793.6,61385.77,385.5,468370
D,11/30/19,18298,28842,3895528,1722606,1906278,17180,67314.72,29594.97,386.55,899279
D,12/7/19,15079,25167,1742799,1579569,1815395,16842,35134.83,36353.28,382.73,759586
D,12/14/19,16281,28075,593707,943355,1751038,12429,13572.14,34670.55,254.48,605179
D,12/21/19,13913,24982,503049,954505,954539,12966,12314.64,24269.15,379.26,371760
D,12/28/19,15229,29805,1012955,652665,243765,19409,19509.51,6636.5,489.11,228342
D,1/4/20,61741,38011,509183,753563,236962,17575,5774.14,7197.72,438.94,236867
D,1/11/20,16877,44050,496368,1000628,312494,22454,7683.78,7452.98,454.69,170736
D,1/18/20,33364,39573,542751,948208,330851,24993,11430.34,4764.25,545.47,208607
D,1/25/20,47970,37670,974572,784145,266550,25693,11577.92,4617.98,416.23,143235
D,2/1/20,60625,44307,1083036,2445498,94583,22344,23393.58,1404.56,487.66,161016
D,2/8/20,56077,48548,1040367,895276,445341,28493,10112.37,10020.17,897.53,170734
D,2/15/20,52402,56348,727321,708989,772837,19880,12437.19,21909.93,313.11,275647
D,2/22/20,43307,52470,784130,1019570,792423,23358,10444.61,16046.57,567.6,223335
D,2/29/20,35078,46138,710333,734746,363967,20915,17772.53,5323.02,536.47,213325
E,1/6/18,291,146,151,1363087,326747,83310,3.61,9263.28,1780.75,287095
E,1/13/18,388,947,287,1972259,56230,75256,2.58,1480.25,1354.61,335705
E,1/20/18,228,566,919,1673212,213324,110055,21.5,4511.8,1807.65,292881
E,1/27/18,230,966,347,1627852,309171,77464,7.12,7095.47,1847.52,332864
E,2/3/18,682,963,668,1590339,179123,64788,7.09,3304.82,1924.2,301190
E,2/10/18,714,701,815,1692072,186888,78730,18.04,5760.82,1399.43,276954
E,2/17/18,336,674,274,2470637,464654,70188,2.47,6168.28,1974.04,364305
E,2/24/18,405,114,542,2162318,571,65271,10.54,13.23,2011.98,371150
E,3/3/18,181,175,683,1648807,35609,73602,7.62,769.15,927.39,324169
E,3/10/18,201,499,613,1838559,296343,77304,5.85,5334.17,1356.69,351216
E,3/17/18,554,175,954,1813087,47637,79468,9.62,975.37,1519.83,322199
E,3/24/18,32,535,679,1652631,223997,116662,13.08,4132.74,2204.91,342610
E,3/31/18,830,22,364,1664915,117096,134450,6.22,2555.62,3993.17,288137
E,4/7/18,410,509,635230,1632239,367907,108409,9261.65,6705.11,3097.79,233616
E,4/14/18,500,147,1055190,1976199,232953,79017,14245.07,2987.62,1475.64,319769
E,4/21/18,846,760,1068852,1605411,181601,106329,23664.38,4984.95,3038.35,388403
E,4/28/18,924,422,1111294,1843298,120639,80508,22203.65,1438.62,960.06,355257
E,5/5/18,611,829,1225738,1555831,210877,72755,16106.2,4080.47,1931.65,347987
E,5/12/18,431,602,1667041,1352646,160932,92054,23705.32,2281.21,1118.46,341492
E,5/19/18,205,837,1683806,1474869,23896,81097,37582.55,639.82,1660.46,329400
E,5/26/18,892,844,1596758,1781392,81318,101668,26729.73,2049.21,1578.4,358299
E,6/2/18,773,899,1244827,1301684,269232,136956,27336.4,5027.91,1725.65,366579
E,6/9/18,685,1000,1160329,1464076,389572,125798,25689.68,10781.41,2773.85,369553
E,6/16/18,533,403,1035974,1318294,200072,114554,20325.81,4681.68,3092.96,344839
E,6/23/18,769,661,1126779,1537005,142767,131827,23324.33,4208.06,2313.56,253224
E,6/30/18,981,739,1326999,1448373,185006,117185,19347.65,5244.92,1661.1,359247
E,7/7/18,753,863,1763693,1262635,163221,114999,31746.47,4039.72,2742.73,244322
E,7/14/18,27,785,1994682,1805484,631412,123915,40571.83,10655.08,2815.97,337547
E,7/21/18,562,896,1579058,1371037,515719,105612,30696.89,8702.76,1639.63,472644
E,7/28/18,251,275,1576426,1431876,322890,116904,36037.1,6247.92,3209.01,342791
E,8/4/18,479,807,1472144,1115572,371088,119163,29413.44,6011.63,2842.04,345905
E,8/11/18,486,818,1457992,1391288,412716,85756,20995.08,9378.97,1640.08,303678
E,8/18/18,113,380,2180328,1611532,584129,91331,36891.15,18137.21,1356.27,370674
E,8/25/18,338,569,2364270,1631877,1123578,110581,30215.37,30083.8,1368.44,445394
E,9/1/18,270,241,2405383,1291529,945238,114544,26411.11,21905.89,1752.52,398340
E,9/8/18,534,212,2138893,1354883,1101601,99689,19635.04,19580.96,2175.71,319345
E,9/15/18,763,116,2475842,1316802,807093,83570,45010.81,21246.72,1504.26,370932
E,9/22/18,524,691,2367947,1275695,827755,54050,25573.83,14527.1,1349.9,374030
E,9/29/18,986,376,2735779,1125550,781532,58896,47274.26,13715.89,1219.15,412998
E,10/6/18,228,2735,2578053,1033743,376843,60536,62646.69,10089.97,1280.34,482426
E,10/13/18,860,6645,2356975,1024158,463891,64160,33091.93,11690.05,1616.83,445337
E,10/20/18,225,7431,3044899,1008063,418340,62373,66317.9,12424.7,870.1,536593
E,10/27/18,834,6617,2748791,1066377,441165,57300,55910.41,5062.37,1456.85,491194
E,11/3/18,723,7077,2776180,1045513,576602,73752,40976.42,9081.48,1758.99,596116
E,11/10/18,534,17867,4579992,2170913,774153,67929,92332.64,10799.43,2002.21,796972
E,11/17/18,726,13517,7013599,2131702,1068670,55773,174217.8,12743.89,1091.76,927801
E,11/24/18,2922,8488,7259142,2169075,2580061,56907,154184.18,48763.15,832.26,1621868
E,12/1/18,5763,5983,4904953,2680870,513276,72062,62685.3,12819.07,1459.26,1201380
E,12/8/18,60333,6728,2492643,1658674,279899,68905,34996.71,7053.45,821.69,812664
E,12/15/18,54262,10148,2004160,1376996,556694,58954,45815.1,13778.18,1419.32,925649
E,12/22/18,30457,9959,1783327,1343104,209177,48173,34025.88,2447.37,1257.32,554421
E,12/29/18,32444,9428,1815867,1892891,176310,68404,39549.58,2221.51,1908.47,315328
E,1/5/19,21567,10064,1649201,1890735,71760,67069,28201.34,1049.49,1810.86,328650
E,1/12/19,30421,9613,1563903,1417257,147948,127844,24209.22,4493.92,1840.95,261215
E,1/19/19,30502,7122,1687613,1778688,319857,131055,25212.94,3958.23,1916.68,322124
E,1/26/19,32012,9755,1642881,1447741,1050578,156410,29571.86,26710.95,2005.96,320261
E,2/2/19,19510,7477,1893029,1392491,705947,143640,32030.05,20490.11,2779.43,351260
E,2/9/19,25471,7425,1699752,1398361,424607,126416,36408.69,12992.97,2218.6,320767
E,2/16/19,37763,11885,1483623,1787667,462245,120030,16290.18,5928.29,1512.38,438649
E,2/23/19,15222,8547,1442133,1174363,173525,108953,35822.58,4411.87,2230.81,322996
E,3/2/19,606,9288,2025876,1611549,81716,106109,19326.86,2574.05,2411.33,325220
E,3/9/19,675,9033,2036778,1503674,131489,118250,35928.76,2425.97,3272.57,268648
E,3/16/19,154,12926,2177440,1381748,246783,152342,38410.04,6552.09,2296.56,372419
E,3/23/19,802,21123,2649903,1380811,302988,141040,64392.64,3953.99,1745.37,339935
E,3/30/19,383,26205,1772672,1694969,431717,175791,23611.99,9130.81,2689.6,322692
E,4/6/19,10359,27647,1773170,1419410,186438,98656,22341.94,4110.96,1309.66,282300
E,4/13/19,11680,25612,2388538,1377553,345952,96293,24076.46,7939.6,1711.61,286684
E,4/20/19,19381,27898,2487183,1497150,469292,82317,50141.61,6018.67,1092.76,328375
E,4/27/19,26016,21979,2033902,1737940,415476,91525,30020.39,13087.49,1894.57,376197
E,5/4/19,36534,23382,2560658,1238982,285209,70763,33186.13,5839.65,2213.11,377534
E,5/11/19,41544,30886,2206495,1017371,389926,64086,41702.76,7983.73,2004.29,344126
E,5/18/19,47763,36432,1888431,1201600,590562,59639,35351.43,11161.62,751.45,277707
E,5/25/19,49920,32798,2492825,1167697,658493,58502,36345.39,19705.4,1145.18,354630
E,6/1/19,62518,40497,2466577,1021245,230573,57732,60825.79,5810.44,1117.11,336702
E,6/8/19,210475,55872,2204860,949261,526630,83107,50403.1,8057.44,2281.29,301405
E,6/15/19,140463,58831,1549992,1020862,571888,70103,33758.83,14797.6,2082.06,407865
E,6/22/19,77906,56496,1070680,1227216,523802,63773,19464.96,13671.23,1750.57,406826
E,6/29/19,85517,56917,1928235,1262897,329379,59856,37831.97,5632.38,888.86,379048
E,7/6/19,79446,57139,2500850,1177218,267953,67460,31510.71,6872.99,1472.31,306659
E,7/13/19,76437,97751,2974007,743396,707377,96212,29977.99,10186.23,1407.1,460789
E,7/20/19,74657,128708,2520250,1566846,385576,112923,30394.22,4337.73,3099.74,413155
E,7/27/19,96177,104016,2712027,991562,534045,115765,26849.07,11054.73,2787.04,293757
E,8/3/19,158835,127928,1296890,780501,235714,77442,30814.11,4348.92,1306.83,357438
E,8/10/19,101208,139215,1525764,955245,323398,87307,25541.29,6912.63,1394.73,250851
E,8/17/19,91315,120979,1779257,1042500,420890,87757,40994.08,10511.73,1599.37,313453
E,8/24/19,87086,83726,1983369,1034979,292203,83359,25347.46,8415.45,1894.33,493075
E,8/31/19,77689,50090,1480642,1122875,312366,73903,14125.32,5833.44,1263.74,336213
E,9/7/19,97326,46300,2381793,1401326,843655,66254,50160.56,14616.32,1535.44,416330
E,9/14/19,82946,30849,1497237,1781828,630534,72635,35843.85,14896.37,1928.46,439895
E,9/21/19,84503,29805,1487313,1806759,1129135,77685,17669.28,14227.1,1503.2,311107
E,9/28/19,100301,42603,2477204,1068785,3069385,76475,51724.02,87707.68,1497,357578
E,10/5/19,26744,53426,2637105,1544266,840359,75174,40822.39,22878.77,1911.3,659715
E,10/12/19,23871,32902,2251419,1645781,911267,72808,42146.56,16402.81,1343.31,529502
E,10/19/19,39575,33272,2052320,1464869,829669,74353,29922.83,9707.13,1338.35,585514
E,10/26/19,32414,29542,3983788,1439717,731543,72558,65971.53,12673.98,1469.3,485776
E,11/2/19,34000,36627,4628895,1318638,802012,72060,100817.33,19308.44,1183.59,476120
E,11/9/19,35795,47239,8628125,2121114,1303362,68247,121138.88,32258.21,1719.82,811472
E,11/16/19,38053,68573,9011577,2739783,2064512,64705,215737.15,62709.55,844.4,910703
E,11/23/19,23919,56582,7602347,1484228,3888224,71817,125894.87,61239.53,937.21,950531
E,11/30/19,25696,43642,8087815,2735730,2286406,59139,113552.92,42698.63,1623.37,1756387
E,12/7/19,21764,36639,3961817,2508406,2309062,64148,90567.14,66500.99,1775.3,1622399
E,12/14/19,24686,41404,1662090,1498543,2190479,44911,27823.39,41400.05,939.76,1187364
E,12/21/19,22917,36868,1385952,1516011,1065166,53022,30684.98,19891.98,1431.59,909652
E,12/28/19,27412,44719,2588592,1037495,396266,72838,61039,11144.98,1507.75,566081
E,1/4/20,89227,55425,1292984,1196970,320080,58239,31419.51,5401.35,1166.24,504800
E,1/11/20,33165,63196,1192103,1589693,464461,72715,24676.53,8778.31,1292.51,392715
E,1/18/20,67108,55235,1394095,1506118,537912,74730,14805.29,9440.36,1412.4,418278
E,1/25/20,78743,53583,2359393,1245505,423478,77343,37797.48,4764.13,1844.63,341451
E,2/1/20,82704,62846,2572052,3884579,161749,70438,48611.78,3166.24,2187.1,316563
E,2/8/20,78330,68040,2795456,1422502,592159,60860,56859.58,13057.11,1314.58,342712
E,2/15/20,70094,80559,2053355,1125286,1073992,72997,47309.3,33830.75,1790.25,604659
E,2/22/20,61827,80068,1972230,1620180,1052644,79685,19880.08,12789.62,2133.57,486946
E,2/29/20,49981,72908,1901255,1167302,509947,74234,29089.2,6081.12,885.24,383120
F,1/6/18,75,240,821,457481,86138,32560,11.67,1124.1,864.47,68266
F,1/13/18,726,45,99,662209,15831,31333,1.76,452.37,606.29,82300
F,1/20/18,775,872,901,561866,50896,40844,8.76,1500.16,1259.02,71165
F,1/27/18,117,65,103,546399,81567,27909,2.08,2257.37,514.92,83485
F,2/3/18,322,548,482,534001,45708,19833,8.5,1398.66,513.18,82523
F,2/10/18,271,52,237,568431,43596,27029,4.95,1284.99,456.11,76173
F,2/17/18,568,205,47,829401,113887,24096,1.02,2459.96,504.21,101404
F,2/24/18,985,596,409,726261,559,20561,10.09,11.95,249.82,83346
F,3/3/18,855,273,71,553981,20210,21528,1.74,477.46,266.41,94736
F,3/10/18,253,770,343,617343,89934,22591,3.46,2104.46,665.87,80511
F,3/17/18,506,57,179,608519,11195,24811,4.45,317.38,720.14,87358
F,3/24/18,385,467,61,555270,58393,33902,1.05,972.24,755.17,88434
F,3/31/18,331,437,1000,559242,30931,27376,10.8,925.61,757.63,74661
F,4/7/18,457,81,189371,547742,108445,20395,1874.77,2635.21,454.3,57319
F,4/14/18,269,437,309045,664028,57519,21077,4505.88,1009.46,659.18,72387
F,4/21/18,480,368,321307,538710,40057,26620,5378.68,657.94,545.04,82914
F,4/28/18,960,354,336028,619500,25809,19544,4112.98,673.61,545.28,81138
F,5/5/18,789,853,399573,522646,51561,20957,6041.54,1577.77,627.14,81797
F,5/12/18,66,467,486636,454503,47049,28912,9635.39,995.09,865.19,82815
F,5/19/18,553,162,469728,495775,5556,24403,9131.51,128.76,345.91,73582
F,5/26/18,720,401,477072,598372,17140,23248,10476.5,370.22,601.54,65257
F,6/2/18,932,408,383751,437582,55296,26746,7943.65,1318.81,481.43,70594
F,6/9/18,156,509,370266,491857,87371,23405,4732,1946.19,495.02,80180
F,6/16/18,5,977,332768,443095,45675,22620,6049.72,1428.49,346.09,81717
F,6/23/18,146,874,369719,516290,30312,27600,5590.15,545.62,801.09,61338
